ERR4450741	gb|BAD59497.1|ARO:3000501|rpoB2	31869
ERR4450741	gb|AAV85982.1|ARO:3000535|macB	22451
ERR4450741	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	20884
ERR4450741	gb|APB03219.1|ARO:3003986|TaeA	16440
ERR4450741	gb|AAK37618.1|ARO:3005008|TxR	14589
ERR4450741	gb|NP_862226.1|ARO:3004639|Cstr_tetA	13837
ERR4450741	gb|AAF67494.2|ARO:3002522|novA	13398
ERR4450741	gb|AAA99504.1|ARO:3002987|bcrA	13215
ERR4450741	gb|AAC74000.1|ARO:3003950|msbA	12821
ERR4450741	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	11579
ERR4450741	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	10886
ERR4450741	gb|APB03214.1|ARO:3003980|tetA(58)	10467
ERR4450741	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	9815
ERR4450741	gb|ADZ12699.1|ARO:3005091|RanA	8642
ERR4450741	gb|AAA26793.1|ARO:3003748|oleC	8577
ERR4450741	gb|ATC67679.1|ARO:3000838|arlR	7266
ERR4450741	gb|AAG07763.1|ARO:3003031|MexW	7062
ERR4450741	gb|AKA86814.1|ARO:3003746|optrA	7046
ERR4450741	gb|WKR28567.1|ARO:3007678|IreK	6817
ERR4450741	gb|AAC75429.1|ARO:3000833|evgS	6691
ERR4450741	gb|ABD30512.1|ARO:3000839|arlS	5483
ERR4450741	gb|AAC32027.1|ARO:3002817|carA	5369
ERR4450741	gb|AAG07064.1|ARO:3003693|MexK	5335
ERR4450741	gb|AAC76093.1|ARO:3002986|bacA	5171
ERR4450741	gb|NP_388442.1|ARO:3004476|vmlR	4998
ERR4450741	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	4980
ERR4450741	gb|CAA45050.1|ARO:3002828|srmB	4946
ERR4450741	gb|AAD51348.1|ARO:3003066|smeR	4808
ERR4450741	gb|AAA20117.1|ARO:3000195|tetB(P)	4797
ERR4450741	gb|AAG05915.1|ARO:3004074|MuxB	4582
ERR4450741	gb|ABX00624.1|ARO:3002881|lmrC	4544
ERR4450741	gb|AAA50325.1|ARO:3003036|oleB	4475
ERR4450741	gb|AAK76136.1|ARO:3000025|patB	4443
ERR4450741	gb|WP_104671188.1|ARO:3003948|efrA	4400
ERR4450741	gb|AYV52072.1|ARO:3002882|lmrD	4347
ERR4450741	gb|ANZ79241.1|ARO:3004036|tetB(60)	4243
ERR4450741	gb|ABO11759.2|ARO:3004573|Abau_AbaF	4180
ERR4450741	gb|AET10445.1|ARO:3004033|tetB(46)	4162
ERR4450741	gb|WP_102607457.1|ARO:3004361|sul4	4079
ERR4450741	gb|AAA26832.1|ARO:3002827|tlrC	3983
ERR4450741	gb|AAB41957.1|ARO:3000801|MexD	3930
ERR4450741	gb|AAC75089.1|ARO:3003577|ugd	3751
ERR4450741	gb|CDO61516.1|ARO:3003949|efrB	3523
ERR4450741	gb|AAG07594.1|ARO:3000808|MexI	3434
ERR4450741	gb|AAG06942.1|ARO:3002985|arnA	3296
ERR4450741	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	3287
ERR4450741	gb|AAC75136.1|ARO:3000793|mdtB	3270
ERR4450741	gb|AAC75137.1|ARO:3000794|mdtC	3158
ERR4450741	gb|AAG06465.1|ARO:3005063|cprR	3150
ERR4450741	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	3150
ERR4450741	gb|SIP52035.1|ARO:3004054|Paer_CpxR	3114
ERR4450741	gb|AAD51347.1|ARO:3003067|smeS	3102
ERR4450741	gb|AVI44920.1|ARO:3004470|poxtA	3092
ERR4450741	gb|AAK76137.1|ARO:3000024|patA	3056
ERR4450741	gb|AAC75271.1|ARO:3003952|YojI	3055
ERR4450741	gb|CDO13836.1|ARO:3005044|OmpA	2844
ERR4450741	gb|CAH14033.1|ARO:3004100|LpeB	2829
ERR4450741	gb|AAG05882.1|ARO:3000804|MexF	2806
ERR4450741	gb|AAC73788.1|ARO:3003841|kdpE	2752
ERR4450741	gb|ABS43151.1|ARO:3000784|cmeB	2739
ERR4450741	gb|AAG05914.1|ARO:3004075|MuxC	2636
ERR4450741	gb|BAE06006.1|ARO:3003705|mexN	2620
ERR4450741	gb|AAC60780.1|ARO:3003049|rosB	2606
ERR4450741	gb|BAE06008.1|ARO:3003699|mexQ	2604
ERR4450741	gb|AAP43110.2|ARO:3003923|oqxB	2561
ERR4450741	gb|AAF01499.1|ARO:3000193|tet(T)	2555
ERR4450741	gb|AAL19305.1|ARO:3000790|mdsB	2420
ERR4450741	gb|AAB64408.1|ARO:3007050|mreA	2352
ERR4450741	gb|AAA88675.1|ARO:3000498|ErmF	2342
ERR4450741	gb|AAG03548.1|ARO:3003681|TriC	2327
ERR4450741	gb|ACB05808.1|ARO:3003109|msrE	2320
ERR4450741	gb|AAD04032.1|ARO:3002892|otr(B)	2237
ERR4450741	gb|SOX29786.1|ARO:3004730|tva(A)	2237
ERR4450741	gb|BAB38260.1|ARO:3000830|cpxA	2235
ERR4450741	gb|AAC75314.1|ARO:3003578|PmrF	2177
ERR4450741	gb|ANZ79240.1|ARO:3004035|tetA(60)	2156
ERR4450741	gb|AAR96051.1|ARO:3002894|otr(C)	2124
ERR4450741	gb|APB03222.1|ARO:3003992|rphB	2116
ERR4450741	gb|AEX49906.1|ARO:3003583|basS	2063
ERR4450741	gb|AAB05622.1|ARO:3002921|vanR_in_vanB_cl	2014
ERR4450741	gb|CBH51823.1|ARO:3000556|tet(44)	1992
ERR4450741	gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	1985
ERR4450741	gb|NP_216393.1|ARO:3007662|Rv1877	1984
ERR4450741	gb|AAB58161.1|ARO:3003010|ceoB	1928
ERR4450741	gb|AAF42062.1|ARO:3000811|mtrD	1919
ERR4450741	gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl	1907
ERR4450741	gb|ADZ12700.1|ARO:3005090|RanB	1907
