ERR4450735	gb|AAK37618.1|ARO:3005008|TxR	31469
ERR4450735	gb|AAV85982.1|ARO:3000535|macB	23261
ERR4450735	gb|WKR28567.1|ARO:3007678|IreK	19895
ERR4450735	gb|BAD59497.1|ARO:3000501|rpoB2	17560
ERR4450735	gb|AAC75429.1|ARO:3000833|evgS	16132
ERR4450735	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	14536
ERR4450735	gb|AAA99504.1|ARO:3002987|bcrA	10251
ERR4450735	gb|NP_862226.1|ARO:3004639|Cstr_tetA	10203
ERR4450735	gb|AAG07064.1|ARO:3003693|MexK	9394
ERR4450735	gb|AAC74000.1|ARO:3003950|msbA	9312
ERR4450735	gb|AAG07763.1|ARO:3003031|MexW	8950
ERR4450735	gb|APB03214.1|ARO:3003980|tetA(58)	8053
ERR4450735	gb|APB03219.1|ARO:3003986|TaeA	7831
ERR4450735	gb|AAF67494.2|ARO:3002522|novA	7680
ERR4450735	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	6421
ERR4450735	gb|AAG05915.1|ARO:3004074|MuxB	6050
ERR4450735	gb|ATC67679.1|ARO:3000838|arlR	5995
ERR4450735	gb|ADZ12699.1|ARO:3005091|RanA	5992
ERR4450735	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	5819
ERR4450735	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	5575
ERR4450735	gb|AAG05882.1|ARO:3000804|MexF	5467
ERR4450735	gb|AAA26793.1|ARO:3003748|oleC	5364
ERR4450735	gb|AAD51347.1|ARO:3003067|smeS	5251
ERR4450735	gb|AAB41957.1|ARO:3000801|MexD	5122
ERR4450735	gb|AAD51348.1|ARO:3003066|smeR	5119
ERR4450735	gb|ABD30512.1|ARO:3000839|arlS	4853
ERR4450735	gb|AKA86814.1|ARO:3003746|optrA	4659
ERR4450735	gb|AAC73788.1|ARO:3003841|kdpE	4590
ERR4450735	gb|SIP52035.1|ARO:3004054|Paer_CpxR	4464
ERR4450735	gb|AAC60780.1|ARO:3003049|rosB	4445
ERR4450735	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	4027
ERR4450735	gb|AAA50325.1|ARO:3003036|oleB	3958
ERR4450735	gb|AAG06465.1|ARO:3005063|cprR	3915
ERR4450735	gb|AAG07594.1|ARO:3000808|MexI	3906
ERR4450735	gb|AAC75136.1|ARO:3000793|mdtB	3749
ERR4450735	gb|AAG05914.1|ARO:3004075|MuxC	3704
ERR4450735	gb|AAC32027.1|ARO:3002817|carA	3686
ERR4450735	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	3624
ERR4450735	gb|AAC75137.1|ARO:3000794|mdtC	3542
ERR4450735	gb|AAL14440.1|ARO:3000775|adeB	3505
ERR4450735	gb|BAE06006.1|ARO:3003705|mexN	3465
ERR4450735	gb|AAA26832.1|ARO:3002827|tlrC	3402
ERR4450735	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	3298
ERR4450735	gb|AAP43110.2|ARO:3003923|oqxB	3265
ERR4450735	gb|AAG05187.1|ARO:3005067|ParS	3262
ERR4450735	gb|AYV52072.1|ARO:3002882|lmrD	3227
ERR4450735	gb|ABX00624.1|ARO:3002881|lmrC	3170
ERR4450735	gb|CAA45050.1|ARO:3002828|srmB	3151
ERR4450735	gb|AAA20117.1|ARO:3000195|tetB(P)	3139
ERR4450735	gb|AAC76093.1|ARO:3002986|bacA	3119
ERR4450735	gb|BAB38260.1|ARO:3000830|cpxA	3086
ERR4450735	gb|NP_388442.1|ARO:3004476|vmlR	3042
ERR4450735	gb|CDO61516.1|ARO:3003949|efrB	2977
ERR4450735	gb|ABS43151.1|ARO:3000784|cmeB	2930
ERR4450735	gb|AET10445.1|ARO:3004033|tetB(46)	2863
ERR4450735	gb|AAB58161.1|ARO:3003010|ceoB	2828
ERR4450735	gb|APB03222.1|ARO:3003992|rphB	2817
ERR4450735	gb|CAH14033.1|ARO:3004100|LpeB	2722
ERR4450735	gb|AAK76136.1|ARO:3000025|patB	2676
ERR4450735	gb|CAJ77856.1|ARO:3000777|adeF	2661
ERR4450735	gb|AAL19305.1|ARO:3000790|mdsB	2600
ERR4450735	gb|AAG06942.1|ARO:3002985|arnA	2586
ERR4450735	gb|AAG05188.1|ARO:3005068|ParR	2530
