SRR26909532	gb|AAV85982.1|ARO:3000535|macB	25970
SRR26909532	gb|BAD59497.1|ARO:3000501|rpoB2	23833
SRR26909532	gb|AAK37618.1|ARO:3005008|TxR	20910
SRR26909532	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	17831
SRR26909532	gb|AAC74000.1|ARO:3003950|msbA	15973
SRR26909532	gb|AAG05915.1|ARO:3004074|MuxB	13771
SRR26909532	gb|NP_862226.1|ARO:3004639|Cstr_tetA	13514
SRR26909532	gb|ADZ12699.1|ARO:3005091|RanA	13268
SRR26909532	gb|APB03219.1|ARO:3003986|TaeA	12478
SRR26909532	gb|AAG06942.1|ARO:3002985|arnA	12157
SRR26909532	gb|AAF67494.2|ARO:3002522|novA	12141
SRR26909532	gb|APB03214.1|ARO:3003980|tetA(58)	12092
SRR26909532	gb|AAA99504.1|ARO:3002987|bcrA	11644
SRR26909532	gb|AEX49906.1|ARO:3003583|basS	11463
SRR26909532	gb|AAC75137.1|ARO:3000794|mdtC	11368
SRR26909532	gb|ATC67679.1|ARO:3000838|arlR	11047
SRR26909532	gb|AAC75429.1|ARO:3000833|evgS	10951
SRR26909532	gb|AAA26793.1|ARO:3003748|oleC	10203
SRR26909532	gb|AAC75089.1|ARO:3003577|ugd	9668
SRR26909532	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	9413
SRR26909532	gb|ABS43151.1|ARO:3000784|cmeB	9279
SRR26909532	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	8901
SRR26909532	gb|AAC75136.1|ARO:3000793|mdtB	8872
SRR26909532	gb|AAC60780.1|ARO:3003049|rosB	8277
SRR26909532	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	8180
SRR26909532	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	7583
SRR26909532	gb|ABO11759.2|ARO:3004573|Abau_AbaF	7566
SRR26909532	gb|SIP52035.1|ARO:3004054|Paer_CpxR	7284
SRR26909532	gb|AAC75314.1|ARO:3003578|PmrF	7271
SRR26909532	gb|AKA86814.1|ARO:3003746|optrA	7255
SRR26909532	gb|AAD51348.1|ARO:3003066|smeR	6590
SRR26909532	gb|AAG05913.1|ARO:3004072|OpmB	6585
SRR26909532	gb|AAC76093.1|ARO:3002986|bacA	6444
SRR26909532	gb|WKR28567.1|ARO:3007678|IreK	6382
SRR26909532	gb|AAG05914.1|ARO:3004075|MuxC	6262
SRR26909532	gb|ALH22601.1|ARO:3000620|adeL	6201
SRR26909532	gb|WP_102607457.1|ARO:3004361|sul4	6145
SRR26909532	gb|AAC73788.1|ARO:3003841|kdpE	5771
SRR26909532	gb|CDO61516.1|ARO:3003949|efrB	5748
