SRR26909531	gb|AAV85982.1|ARO:3000535|macB	37876
SRR26909531	gb|BAD59497.1|ARO:3000501|rpoB2	17066
SRR26909531	gb|AAK37618.1|ARO:3005008|TxR	16402
SRR26909531	gb|AAA99504.1|ARO:3002987|bcrA	14940
SRR26909531	gb|AAC75429.1|ARO:3000833|evgS	13544
SRR26909531	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	13456
SRR26909531	gb|NP_862226.1|ARO:3004639|Cstr_tetA	13011
SRR26909531	gb|ADZ12699.1|ARO:3005091|RanA	12589
SRR26909531	gb|AAC74000.1|ARO:3003950|msbA	12117
SRR26909531	gb|APB03219.1|ARO:3003986|TaeA	11273
SRR26909531	gb|APB03214.1|ARO:3003980|tetA(58)	10120
SRR26909531	gb|WP_104671188.1|ARO:3003948|efrA	9617
SRR26909531	gb|AAA26793.1|ARO:3003748|oleC	8944
SRR26909531	gb|ATC67679.1|ARO:3000838|arlR	8741
SRR26909531	gb|AAF67494.2|ARO:3002522|novA	8693
SRR26909531	gb|CDO61516.1|ARO:3003949|efrB	8365
SRR26909531	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	8220
SRR26909531	gb|WKR28567.1|ARO:3007678|IreK	8063
SRR26909531	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	7445
SRR26909531	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	6629
SRR26909531	gb|AAC75089.1|ARO:3003577|ugd	6435
SRR26909531	gb|ABD30512.1|ARO:3000839|arlS	6412
SRR26909531	gb|AKA86814.1|ARO:3003746|optrA	6269
SRR26909531	gb|AAC75271.1|ARO:3003952|YojI	5959
SRR26909531	gb|AAK76137.1|ARO:3000024|patA	5412
SRR26909531	gb|AYV52072.1|ARO:3002882|lmrD	5282
SRR26909531	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	5147
SRR26909531	gb|AAA26832.1|ARO:3002827|tlrC	5070
SRR26909531	gb|AAG07064.1|ARO:3003693|MexK	4946
SRR26909531	gb|ALH22601.1|ARO:3000620|adeL	4914
SRR26909531	gb|ABO11759.2|ARO:3004573|Abau_AbaF	4828
SRR26909531	gb|AAD51348.1|ARO:3003066|smeR	4776
SRR26909531	gb|AAD51347.1|ARO:3003067|smeS	4702
SRR26909531	gb|AAK76136.1|ARO:3000025|patB	4600
SRR26909531	gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	4430
SRR26909531	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	4397
SRR26909531	gb|NP_388442.1|ARO:3004476|vmlR	4353
SRR26909531	gb|SIP52035.1|ARO:3004054|Paer_CpxR	4335
SRR26909531	gb|AAC76093.1|ARO:3002986|bacA	4314
SRR26909531	gb|CAA79966.1|ARO:3003665|NmcR	4167
SRR26909531	gb|AAC73788.1|ARO:3003841|kdpE	4147
SRR26909531	gb|AAG06465.1|ARO:3005063|cprR	4133
SRR26909531	gb|AAF01499.1|ARO:3000193|tet(T)	3861
SRR26909531	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	3769
SRR26909531	gb|AAA20117.1|ARO:3000195|tetB(P)	3760
SRR26909531	gb|AET10445.1|ARO:3004033|tetB(46)	3722
SRR26909531	gb|BAB38260.1|ARO:3000830|cpxA	3667
SRR26909531	gb|AEX49906.1|ARO:3003583|basS	3602
SRR26909531	gb|AAG07763.1|ARO:3003031|MexW	3591
SRR26909531	gb|ABX00624.1|ARO:3002881|lmrC	3556
SRR26909531	gb|AAG06942.1|ARO:3002985|arnA	3511
SRR26909531	gb|CAA45050.1|ARO:3002828|srmB	3503
SRR26909531	gb|AAC73564.1|ARO:3000216|acrB	3483
SRR26909531	gb|AAC32027.1|ARO:3002817|carA	3429
SRR26909531	gb|ANZ79241.1|ARO:3004036|tetB(60)	3372
SRR26909531	gb|ACB05808.1|ARO:3003109|msrE	3355
SRR26909531	gb|ABS43151.1|ARO:3000784|cmeB	3354
SRR26909531	gb|AAA50325.1|ARO:3003036|oleB	3244
SRR26909531	gb|CDO13836.1|ARO:3005044|OmpA	3241
SRR26909531	gb|AAC75314.1|ARO:3003578|PmrF	3226
