SRR25894123	gb|AAV85982.1|ARO:3000535|macB	31802
SRR25894123	gb|AAK37618.1|ARO:3005008|TxR	27179
SRR25894123	gb|AAC75429.1|ARO:3000833|evgS	21295
SRR25894123	gb|BAD59497.1|ARO:3000501|rpoB2	16238
SRR25894123	gb|WKR28567.1|ARO:3007678|IreK	15293
SRR25894123	gb|AAA99504.1|ARO:3002987|bcrA	13382
SRR25894123	gb|AAC74000.1|ARO:3003950|msbA	12572
SRR25894123	gb|ADZ12699.1|ARO:3005091|RanA	11970
SRR25894123	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	11888
SRR25894123	gb|APB03219.1|ARO:3003986|TaeA	11141
SRR25894123	gb|NP_862226.1|ARO:3004639|Cstr_tetA	10541
SRR25894123	gb|APB03214.1|ARO:3003980|tetA(58)	10252
SRR25894123	gb|AAA26793.1|ARO:3003748|oleC	9727
SRR25894123	gb|ATC67679.1|ARO:3000838|arlR	9073
SRR25894123	gb|AAF67494.2|ARO:3002522|novA	9023
SRR25894123	gb|AAG07064.1|ARO:3003693|MexK	8254
SRR25894123	gb|AAG07763.1|ARO:3003031|MexW	8148
SRR25894123	gb|ALH22601.1|ARO:3000620|adeL	7810
SRR25894123	gb|ABD30512.1|ARO:3000839|arlS	7162
SRR25894123	gb|SIP52035.1|ARO:3004054|Paer_CpxR	7113
SRR25894123	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	6668
SRR25894123	gb|AAD51347.1|ARO:3003067|smeS	6517
SRR25894123	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	6390
SRR25894123	gb|AKA86814.1|ARO:3003746|optrA	5782
SRR25894123	gb|AAG06465.1|ARO:3005063|cprR	5762
SRR25894123	gb|AAD51348.1|ARO:3003066|smeR	5753
SRR25894123	gb|AAG03548.1|ARO:3003681|TriC	5383
SRR25894123	gb|AAC73788.1|ARO:3003841|kdpE	5259
SRR25894123	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	5233
SRR25894123	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	5194
SRR25894123	gb|CAA79966.1|ARO:3003665|NmcR	5170
SRR25894123	gb|AAG05882.1|ARO:3000804|MexF	5125
SRR25894123	gb|AEX49906.1|ARO:3003583|basS	5107
SRR25894123	gb|ABS43151.1|ARO:3000784|cmeB	5076
SRR25894123	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	5058
SRR25894123	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	4990
SRR25894123	gb|AAA26832.1|ARO:3002827|tlrC	4956
SRR25894123	gb|AAG05915.1|ARO:3004074|MuxB	4873
SRR25894123	gb|AAG05187.1|ARO:3005067|ParS	4559
SRR25894123	gb|CDO13836.1|ARO:3005044|OmpA	4558
SRR25894123	gb|BAB38260.1|ARO:3000830|cpxA	4420
SRR25894123	gb|BAE06006.1|ARO:3003705|mexN	4278
SRR25894123	gb|AAG05188.1|ARO:3005068|ParR	4254
SRR25894123	gb|ABO11759.2|ARO:3004573|Abau_AbaF	4140
SRR25894123	gb|AAG07594.1|ARO:3000808|MexI	4104
SRR25894123	gb|NP_388442.1|ARO:3004476|vmlR	4090
SRR25894123	gb|WP_104671188.1|ARO:3003948|efrA	4079
SRR25894123	gb|BAB36671.1|ARO:3000832|evgA	4071
SRR25894123	gb|AAC75137.1|ARO:3000794|mdtC	3811
SRR25894123	gb|CDO61516.1|ARO:3003949|efrB	3800
SRR25894123	gb|AAC76093.1|ARO:3002986|bacA	3785
SRR25894123	gb|AAG05914.1|ARO:3004075|MuxC	3709
SRR25894123	gb|AAC60780.1|ARO:3003049|rosB	3684
SRR25894123	gb|AAG06942.1|ARO:3002985|arnA	3561
SRR25894123	gb|AAC75136.1|ARO:3000793|mdtB	3538
SRR25894123	gb|AAA50325.1|ARO:3003036|oleB	3500
SRR25894123	gb|AAC75314.1|ARO:3003578|PmrF	3467
SRR25894123	gb|AYV52072.1|ARO:3002882|lmrD	3435
SRR25894123	gb|CAH14033.1|ARO:3004100|LpeB	3432
SRR25894123	gb|AAC75271.1|ARO:3003952|YojI	3401
SRR25894123	gb|AET10445.1|ARO:3004033|tetB(46)	3264
SRR25894123	gb|WP_102607457.1|ARO:3004361|sul4	3185
SRR25894123	gb|AAC75089.1|ARO:3003577|ugd	3112
SRR25894123	gb|AAB58161.1|ARO:3003010|ceoB	3107
SRR25894123	gb|AAA20117.1|ARO:3000195|tetB(P)	3091
SRR25894123	gb|AAC32027.1|ARO:3002817|carA	3084
SRR25894123	gb|AAB41957.1|ARO:3000801|MexD	3069
SRR25894123	gb|CAA45050.1|ARO:3002828|srmB	3061
SRR25894123	gb|AAL19305.1|ARO:3000790|mdsB	3036
SRR25894123	gb|AAA74437.1|ARO:3000378|MexB	3017
SRR25894123	gb|ABX00624.1|ARO:3002881|lmrC	2990
SRR25894123	gb|AAK76136.1|ARO:3000025|patB	2987
SRR25894123	gb|AAP43110.2|ARO:3003923|oqxB	2971
SRR25894123	gb|APB03222.1|ARO:3003992|rphB	2955
SRR25894123	gb|ADZ12700.1|ARO:3005090|RanB	2924
SRR25894123	gb|AAF01499.1|ARO:3000193|tet(T)	2851
SRR25894123	gb|ANZ79241.1|ARO:3004036|tetB(60)	2826
SRR25894123	gb|AAK76137.1|ARO:3000024|patA	2799
SRR25894123	gb|AAG07762.1|ARO:3003030|MexV	2784
SRR25894123	gb|AAL27445.1|ARO:3002924|vanR_in_vanE_cl	2693
SRR25894123	gb|ADM92605.1|ARO:3000553|adeR	2640
SRR25894123	gb|ALV80601.1|ARO:3003801|bcr-1	2568
SRR25894123	gb|CAC14595.1|ARO:3003056|smeE	2548
SRR25894123	gb|AAB05622.1|ARO:3002921|vanR_in_vanB_cl	2522
SRR25894123	gb|AAC76298.1|ARO:3000502|AcrF	2397
SRR25894123	gb|VWQ00850.1|ARO:3003843|leuO	2387
SRR25894123	gb|AAB64408.1|ARO:3007050|mreA	2334
SRR25894123	gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl	2303
SRR25894123	gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	2266
SRR25894123	gb|AVI44920.1|ARO:3004470|poxtA	2252
SRR25894123	gb|AHA41505.1|ARO:3002930|vanR_in_vanO_cl	2224
SRR25894123	gb|CAJ77856.1|ARO:3000777|adeF	2185
SRR25894123	gb|AAX14802.1|ARO:3000781|adeJ	2133
SRR25894123	gb|BAE06008.1|ARO:3003699|mexQ	2129
SRR25894123	gb|AAF42062.1|ARO:3000811|mtrD	2053
SRR25894123	gb|AAG08359.1|ARO:3003682|OpmH	2049
SRR25894123	gb|AAR96051.1|ARO:3002894|otr(C)	2025
SRR25894123	gb|AAG03816.1|ARO:3000379|OprM	2019
SRR25894123	gb|AAL14440.1|ARO:3000775|adeB	2019
SRR25894123	gb|ACJ41547.2|ARO:3004574|Abau_AbaQ	2008
SRR25894123	gb|AIA35096.1|ARO:3005059|LptD	1980
SRR25894123	gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl	1973
SRR25894123	gb|AEA37904.1|ARO:3003112|lsaC	1956
SRR25894123	gb|AAG04750.1|ARO:3004077|PmpM	1950
SRR25894123	gb|AEP40504.1|ARO:3002940|vanS_in_vanN_cl	1919
