ERR4450743	gb|AAV85982.1|ARO:3000535|macB	9702
ERR4450743	gb|AAK37618.1|ARO:3005008|TxR	7554
ERR4450743	gb|BAD59497.1|ARO:3000501|rpoB2	6123
ERR4450743	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	5870
ERR4450743	gb|AAC75429.1|ARO:3000833|evgS	4941
ERR4450743	gb|AAA99504.1|ARO:3002987|bcrA	3888
ERR4450743	gb|NP_862226.1|ARO:3004639|Cstr_tetA	3861
ERR4450743	gb|AAC74000.1|ARO:3003950|msbA	3839
ERR4450743	gb|APB03219.1|ARO:3003986|TaeA	3554
ERR4450743	gb|AAC75089.1|ARO:3003577|ugd	2994
ERR4450743	gb|AAG07064.1|ARO:3003693|MexK	2830
ERR4450743	gb|ADZ12699.1|ARO:3005091|RanA	2788
ERR4450743	gb|AKA86814.1|ARO:3003746|optrA	2609
ERR4450743	gb|ATC67679.1|ARO:3000838|arlR	2598
ERR4450743	gb|ABS43151.1|ARO:3000784|cmeB	2509
ERR4450743	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	2505
ERR4450743	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	2474
ERR4450743	gb|AAF67494.2|ARO:3002522|novA	2394
ERR4450743	gb|WP_104671188.1|ARO:3003948|efrA	2270
ERR4450743	gb|APB03214.1|ARO:3003980|tetA(58)	2221
ERR4450743	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	2152
ERR4450743	gb|ABD30512.1|ARO:3000839|arlS	1924
ERR4450743	gb|CDO61516.1|ARO:3003949|efrB	1906
ERR4450743	gb|AAA26793.1|ARO:3003748|oleC	1881
ERR4450743	gb|ACB05808.1|ARO:3003109|msrE	1819
ERR4450743	gb|AYV52072.1|ARO:3002882|lmrD	1672
ERR4450743	gb|WKR28567.1|ARO:3007678|IreK	1644
ERR4450743	gb|AAB41957.1|ARO:3000801|MexD	1619
ERR4450743	gb|NP_388442.1|ARO:3004476|vmlR	1553
ERR4450743	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	1511
ERR4450743	gb|AAD51348.1|ARO:3003066|smeR	1495
ERR4450743	gb|AAC73564.1|ARO:3000216|acrB	1462
ERR4450743	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	1387
ERR4450743	gb|AAC76093.1|ARO:3002986|bacA	1385
ERR4450743	gb|AAG07763.1|ARO:3003031|MexW	1375
ERR4450743	gb|AAA74437.1|ARO:3000378|MexB	1347
ERR4450743	gb|CAA79727.1|ARO:3000191|tet(Q)	1329
ERR4450743	gb|AAC32027.1|ARO:3002817|carA	1324
ERR4450743	gb|AAC73788.1|ARO:3003841|kdpE	1318
ERR4450743	gb|AAD51347.1|ARO:3003067|smeS	1308
ERR4450743	gb|AAG06465.1|ARO:3005063|cprR	1279
ERR4450743	gb|SIP52035.1|ARO:3004054|Paer_CpxR	1265
ERR4450743	gb|AAK76136.1|ARO:3000025|patB	1263
ERR4450743	gb|AAA20117.1|ARO:3000195|tetB(P)	1239
ERR4450743	gb|AAA50325.1|ARO:3003036|oleB	1221
ERR4450743	gb|AAG05882.1|ARO:3000804|MexF	1147
ERR4450743	gb|AAK76137.1|ARO:3000024|patA	1141
ERR4450743	gb|AAX14802.1|ARO:3000781|adeJ	1138
ERR4450743	gb|AET10445.1|ARO:3004033|tetB(46)	1126
ERR4450743	gb|AAG05915.1|ARO:3004074|MuxB	1079
ERR4450743	gb|AAC75271.1|ARO:3003952|YojI	1054
ERR4450743	gb|ABX00624.1|ARO:3002881|lmrC	1053
ERR4450743	gb|CAA45050.1|ARO:3002828|srmB	1036
ERR4450743	gb|AAC60780.1|ARO:3003049|rosB	1025
ERR4450743	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	1007
ERR4450743	gb|AAG06942.1|ARO:3002985|arnA	1005
ERR4450743	gb|AAA26832.1|ARO:3002827|tlrC	999
ERR4450743	gb|BAA16344.1|ARO:3000491|acrD	982
ERR4450743	gb|AAC76298.1|ARO:3000502|AcrF	971
ERR4450743	gb|WP_102607457.1|ARO:3004361|sul4	964
ERR4450743	gb|AAC60781.1|ARO:3003048|rosA	957
ERR4450743	gb|CAC14595.1|ARO:3003056|smeE	954
ERR4450743	gb|AAC75137.1|ARO:3000794|mdtC	943
ERR4450743	gb|AVI44920.1|ARO:3004470|poxtA	939
ERR4450743	gb|AAF01499.1|ARO:3000193|tet(T)	920
