ERR4450750	gb|BAD59497.1|ARO:3000501|rpoB2	35142
ERR4450750	gb|AAV85982.1|ARO:3000535|macB	32978
ERR4450750	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	23408
ERR4450750	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	17801
ERR4450750	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	14966
ERR4450750	gb|AAK37618.1|ARO:3005008|TxR	14648
ERR4450750	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	13611
ERR4450750	gb|AAA99504.1|ARO:3002987|bcrA	8978
ERR4450750	gb|AAC74000.1|ARO:3003950|msbA	8822
ERR4450750	gb|AAC75429.1|ARO:3000833|evgS	8726
ERR4450750	gb|WKR28567.1|ARO:3007678|IreK	8708
ERR4450750	gb|ADZ12699.1|ARO:3005091|RanA	6392
ERR4450750	gb|AAF67494.2|ARO:3002522|novA	6307
ERR4450750	gb|AAA20117.1|ARO:3000195|tetB(P)	6191
ERR4450750	gb|AKA86814.1|ARO:3003746|optrA	5704
ERR4450750	gb|ATC67679.1|ARO:3000838|arlR	5504
ERR4450750	gb|NP_862226.1|ARO:3004639|Cstr_tetA	5167
ERR4450750	gb|APB03222.1|ARO:3003992|rphB	5028
ERR4450750	gb|APB03214.1|ARO:3003980|tetA(58)	4637
ERR4450750	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	4636
ERR4450750	gb|APB03219.1|ARO:3003986|TaeA	4421
ERR4450750	gb|ABD30512.1|ARO:3000839|arlS	4306
ERR4450750	gb|AYV52072.1|ARO:3002882|lmrD	3951
ERR4450750	gb|AAA26793.1|ARO:3003748|oleC	3817
ERR4450750	gb|AAC76093.1|ARO:3002986|bacA	3797
ERR4450750	gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	3526
ERR4450750	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	3435
ERR4450750	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	3421
ERR4450750	gb|AAF01499.1|ARO:3000193|tet(T)	3375
