ERR4450732	gb|AAV85982.1|ARO:3000535|macB	9603
ERR4450732	gb|BAD59497.1|ARO:3000501|rpoB2	8913
ERR4450732	gb|AAK37618.1|ARO:3005008|TxR	8573
ERR4450732	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	7551
ERR4450732	gb|AAC75429.1|ARO:3000833|evgS	4697
ERR4450732	gb|AAC74000.1|ARO:3003950|msbA	4197
ERR4450732	gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP	4145
ERR4450732	gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP	3969
ERR4450732	gb|AAA99504.1|ARO:3002987|bcrA	3838
ERR4450732	gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP	3529
ERR4450732	gb|NP_862226.1|ARO:3004639|Cstr_tetA	3493
ERR4450732	gb|APB03219.1|ARO:3003986|TaeA	3206
ERR4450732	gb|AAF67494.2|ARO:3002522|novA	3112
ERR4450732	gb|WKR28567.1|ARO:3007678|IreK	3025
ERR4450732	gb|ADZ12699.1|ARO:3005091|RanA	2530
ERR4450732	gb|APB03214.1|ARO:3003980|tetA(58)	2499
ERR4450732	gb|AAG05882.1|ARO:3000804|MexF	2477
ERR4450732	gb|AAG07064.1|ARO:3003693|MexK	2476
ERR4450732	gb|ATC67679.1|ARO:3000838|arlR	2454
ERR4450732	gb|AAG05915.1|ARO:3004074|MuxB	2433
ERR4450732	gb|AKA86814.1|ARO:3003746|optrA	2367
ERR4450732	gb|AAG07763.1|ARO:3003031|MexW	2329
ERR4450732	gb|AAA26793.1|ARO:3003748|oleC	2061
ERR4450732	gb|ABD30512.1|ARO:3000839|arlS	1790
ERR4450732	gb|AAC76093.1|ARO:3002986|bacA	1774
ERR4450732	gb|AAA20117.1|ARO:3000195|tetB(P)	1682
ERR4450732	gb|BAE06006.1|ARO:3003705|mexN	1673
ERR4450732	gb|CAA37477.1|ARO:3002891|otr(A)S.rim	1661
ERR4450732	gb|SIP52035.1|ARO:3004054|Paer_CpxR	1579
ERR4450732	gb|AAG06465.1|ARO:3005063|cprR	1571
ERR4450732	gb|AAG05914.1|ARO:3004075|MuxC	1561
ERR4450732	gb|ABO11759.2|ARO:3004573|Abau_AbaF	1552
ERR4450732	gb|APB03216.1|ARO:3003982|LlmA_23S_CLI	1536
ERR4450732	gb|AAD51348.1|ARO:3003066|smeR	1520
ERR4450732	gb|AAB41957.1|ARO:3000801|MexD	1483
ERR4450732	gb|AAA74437.1|ARO:3000378|MexB	1463
ERR4450732	gb|AAC73788.1|ARO:3003841|kdpE	1463
ERR4450732	gb|AAD51347.1|ARO:3003067|smeS	1462
ERR4450732	gb|AAA50325.1|ARO:3003036|oleB	1456
ERR4450732	gb|AAC75137.1|ARO:3000794|mdtC	1451
ERR4450732	gb|AAC75136.1|ARO:3000793|mdtB	1425
ERR4450732	gb|APB03222.1|ARO:3003992|rphB	1392
ERR4450732	gb|AET10445.1|ARO:3004033|tetB(46)	1361
ERR4450732	gb|AYV52072.1|ARO:3002882|lmrD	1351
ERR4450732	gb|NP_388442.1|ARO:3004476|vmlR	1345
ERR4450732	gb|ABX00624.1|ARO:3002881|lmrC	1342
ERR4450732	gb|WP_104671188.1|ARO:3003948|efrA	1341
ERR4450732	gb|AAC32027.1|ARO:3002817|carA	1325
ERR4450732	gb|AAC60780.1|ARO:3003049|rosB	1318
ERR4450732	gb|ALH22601.1|ARO:3000620|adeL	1292
ERR4450732	gb|CAA45050.1|ARO:3002828|srmB	1267
ERR4450732	gb|AAF01499.1|ARO:3000193|tet(T)	1218
ERR4450732	gb|AAA26832.1|ARO:3002827|tlrC	1208
ERR4450732	gb|CDO61516.1|ARO:3003949|efrB	1201
